PathName_Image,"size, micrometer",Group,Sample
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 280622\Int 2 280622 10.lsm,0.3459440920682663,Intact,Int 2 280622
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 280622\Int 2 280622 11.lsm,0.3459440920682663,Intact,Int 2 280622
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 280622\Int 2 280622 3.lsm,0.1534324497221376,Intact,Int 2 280622
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 280622\Int 2 280622 5.lsm,0.1389940765461784,Intact,Int 2 280622
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 280622\Int 2 280622 6.lsm,0.3459440920682663,Intact,Int 2 280622
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 280622\Int 2 280622 8.lsm,0.3459440920682663,Intact,Int 2 280622
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 280622\Int 2 280622 9.lsm,0.3459440920682663,Intact,Int 2 280622
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islet 10.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islet 13 3 ac 3ac.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islet 4.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islet 6.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islet 7.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islet 9.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islet6 4 ac 4 ac.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islets 11 and 12 2 ac.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islets 14 and 15.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 3 (280622)\islets 2 and 3.lsm,0.3459440920682663,Intact,Int 3 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\1 (8112017)\islet 11.lsm,0.3459440920682663,STZ-AFG,1 (8112017)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\1 (8112017)\Islet 5.lsm,0.3459440920682663,STZ-AFG,1 (8112017)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\1 (8112017)\islet 6.lsm,0.3459440920682663,STZ-AFG,1 (8112017)
